employee_id,project_id,work_date,start_time,end_time,break_duration,hours_worked,overtime,absent,shift_type,remarks
2383,182,2024-10-15,,,54.0,9.85,0.0,True,,Center water task as expert training specific.
1904,80,2024-04-29,,,,0.0,0.0,False,,Require western apply we once between management.
3636,213,2024-08-27,,,32.0,10.3,3.57,True,,West very major number situation.
2200,16,2024-04-20,07:11:00,15:41:00,34.0,0.0,3.27,True,day,Site leg seek open others.
3428,153,2024-04-23,,19:42:00,50.0,0.0,2.73,True,day,Exist worker discussion nation write across.
1912,480,2024-07-24,08:33:00,,,0.0,0.0,True,,Raise of pick race increase condition Congress word improve not.
2152,447,2024-07-28,,22:03:00,48.0,9.43,1.45,False,day,Wall focus your TV theory race civil economic position.
3580,113,2024-10-09,,15:35:00,38.0,0.0,2.15,False,,Road statement friend with one special talk measure staff.
1102,405,2024-06-22,,22:42:00,,10.57,2.08,True,,American summer wish opportunity cut white modern information.
2909,180,2024-08-18,,,,0.0,2.13,False,,Both action nothing theory best subject.
3876,269,2024-02-13,08:12:00,,,9.65,0.0,True,,Cut clearly of force.
2372,65,2024-10-01,06:25:00,,,9.93,0.0,False,,Far adult small improve on individual.
2982,363,2024-08-12,06:15:00,,51.0,10.7,0.0,True,,Laugh push inside by look family far project need.
1578,191,2024-04-03,06:00:00,,,0.0,0.0,True,morning,Minute your technology carry bad bring.
1188,372,2024-10-22,,,,0.0,0.0,False,morning,Success social fly probably standard however foreign network.
3805,426,2024-04-15,08:36:00,,38.0,0.0,0.75,True,morning,Give area simple us drug population whose ten campaign trial life.
3909,190,2024-06-06,,16:50:00,51.0,8.27,2.4,False,morning,Keep your tough boy any.
3619,166,2024-07-29,07:04:00,18:38:00,,0.0,1.0,False,morning,Soldier production theory worry send leg ahead hold.
2529,320,2024-10-30,,19:07:00,,0.0,0.98,False,,Culture rock leader enough.
3673,4,2024-07-21,08:21:00,20:37:00,,9.65,0.0,False,,Possible charge focus game firm.
1204,343,2024-09-10,,18:59:00,,0.0,0.0,False,day,Sit want center instead eight author listen partner.
1659,419,2024-05-10,,,48.0,11.92,3.28,False,,Husband story cost individual feeling side.
1574,59,2024-07-02,10:32:00,,58.0,0.0,0.0,True,,Point word which final since which hold gas standard.
3543,342,2024-05-11,,14:53:00,55.0,0.0,3.67,True,,Project high claim ball pull bill research.
1373,196,2024-05-22,09:23:00,,40.0,8.42,0.0,False,day,Skin young market charge.
2076,413,2024-04-25,,19:34:00,,0.0,0.78,True,,Director effect record conference fast audience.
2010,441,2024-05-09,,20:31:00,,10.87,0.0,True,day,Never follow pick most often stay authority instead.
2833,482,2024-06-01,,19:21:00,34.0,0.0,0.0,True,morning,Low interesting deep feel several reflect safe how rather.
1466,180,2024-10-14,10:40:00,,,0.0,0.0,True,,Produce sing avoid view value second gun get everything.
2129,195,2024-04-24,,18:51:00,46.0,10.33,0.0,False,,Today that main song arrive hand human guy.
3895,106,2024-03-24,06:34:00,,59.0,0.0,0.0,False,,Special citizen bar letter wait measure forward.
3014,305,2024-01-02,,,,0.0,0.0,True,morning,Suggest event behind may much just.
1155,11,2024-08-16,10:04:00,,51.0,0.0,0.0,True,day,Its wife wind air agree continue live.
2019,421,2024-05-11,,18:14:00,,9.43,0.0,True,,Fly goal career decade leader in early again write.
3581,336,2024-10-13,10:12:00,,44.0,0.0,1.55,False,morning,Teach word give reach many science know beat.
3909,46,2024-01-25,,,56.0,0.0,1.5,True,day,Leader four plant company science statement PM often.
3310,498,2024-07-19,08:42:00,,47.0,11.95,0.0,True,,Possible PM assume old deal set red reason sense above.
1423,152,2024-05-15,,17:42:00,39.0,11.62,0.0,True,,Exactly after woman fish region part.
1313,480,2024-11-05,06:49:00,,53.0,11.47,0.0,False,,Task staff war idea leave.
2561,401,2024-06-01,,,54.0,0.0,0.0,False,,East mention require as hour low.
3695,397,2024-04-03,09:28:00,18:41:00,,9.73,1.37,True,day,Attention yard edge maintain what kitchen own peace sound second.
3839,400,2024-08-20,,,,11.03,0.27,False,,Senior where service meet from thought life character already off.
2050,142,2024-07-10,09:56:00,19:10:00,,10.1,2.77,False,morning,Job tree particular she play.
2113,117,2024-04-07,,,,9.42,0.0,True,,Yard traditional do do thought day media well science game.
1326,268,2024-05-05,,18:07:00,43.0,0.0,0.0,False,morning,Increase sport federal important kid hospital speak admit our appear.
2945,182,2024-10-15,07:10:00,,48.0,9.97,2.32,True,morning,Example design although few scientist.
1202,93,2024-01-15,,20:35:00,43.0,0.0,2.57,True,,Set book as road source its other allow.
3162,473,2024-03-07,09:07:00,17:40:00,55.0,10.77,0.0,True,day,Live mother image available rich defense born remember.
3060,100,2024-02-09,,15:49:00,,10.23,0.0,False,,President dog interview source artist age bill begin cell.
1174,407,2024-06-20,,17:44:00,43.0,0.0,0.0,False,,Capital high head speech news stop might quality dinner source.
2400,263,2024-08-05,,17:24:00,,0.0,0.0,False,,Support eight relationship behavior board discover.
1061,403,2024-04-02,10:23:00,,42.0,11.28,3.25,False,day,Material explain matter another and cell almost once most hair.
1738,428,2024-10-08,08:45:00,15:51:00,,9.62,0.0,True,day,Finish result be amount three smile husband amount difficult.
2345,376,2024-07-29,,,46.0,0.0,0.0,False,,According world run although ability practice art.
1964,495,2024-01-11,,,53.0,0.0,0.0,True,morning,Sit land color high keep war under.
3308,248,2024-05-10,,18:48:00,,10.2,0.0,False,,Step agree audience question man sort program.
1510,363,2024-08-22,,,56.0,10.65,3.33,False,,Child citizen left represent lose treat throw old painting.
1718,93,2024-09-26,07:01:00,,40.0,10.83,0.0,True,,Add letter upon case.
3684,163,2024-09-05,,19:00:00,,0.0,3.38,True,,Large recognize poor race dark public way.
1132,249,2024-05-13,07:53:00,,,0.0,0.0,True,,Turn leave alone present drop appear simply high.
1806,293,2024-02-06,09:45:00,,,10.55,0.0,True,,Finally car measure case machine.
3322,246,2024-07-04,08:07:00,,60.0,0.0,2.4,True,morning,Other politics live local both.
2169,151,2024-04-30,,20:12:00,50.0,0.0,0.5,False,morning,Treat huge religious by institution author.
1727,448,2024-08-02,,17:23:00,53.0,0.0,1.88,False,day,Too place direction teacher rise nature movement series bad pressure.
3110,200,2024-03-27,,,,0.0,0.0,False,day,Front firm professional contain manager address.
2081,391,2024-03-17,,,47.0,0.0,0.0,True,day,Spring performance project local a speech so huge.
1185,428,2024-10-17,07:19:00,,36.0,0.0,2.5,True,,Organization own sell significant final clear space thank serve sometimes.
1918,21,2024-05-05,,,,0.0,2.25,True,,Coach father chance bad.
1929,398,2024-07-02,07:34:00,18:34:00,34.0,10.38,0.0,False,,Appear heart stock all front environment natural around specific.
1600,75,2024-07-07,,,38.0,0.0,0.0,False,,Prepare wrong later wonder environment similar Democrat allow religious.
2252,243,2024-03-21,06:31:00,,51.0,10.58,0.0,False,,Person off training fire admit throughout.
1614,211,2024-09-20,,17:35:00,,0.0,0.0,False,,To pay maybe wear best practice.
1777,192,2024-05-25,,,31.0,11.08,0.67,True,,Certain visit responsibility conference continue protect.
2797,224,2024-06-15,,,42.0,0.0,1.5,False,,Nearly skill name discuss offer however fall.
2326,277,2024-05-11,09:38:00,,30.0,9.73,0.0,False,,Result between national state of ok city design best senior.
3168,155,2024-05-06,,19:04:00,,0.0,0.0,False,day,Act cultural office senior.
1501,68,2024-01-15,,17:32:00,,0.0,0.87,True,morning,Position indicate adult which lawyer instead site court.
3067,61,2024-05-25,,,,8.58,0.0,True,,Sport picture fly reduce apply spring go appear car style one.
1404,82,2024-02-24,10:04:00,17:49:00,56.0,0.0,0.0,False,morning,I table require phone law stay arrive task firm rise.
3655,272,2024-09-25,07:41:00,,54.0,0.0,0.0,True,morning,Attorney sign star manager second agent.
2381,354,2024-09-04,,,,0.0,0.0,False,day,Minute thought audience maintain loss specific attention seven hair particular.
1885,460,2024-10-11,,21:17:00,55.0,11.95,0.0,True,morning,Beautiful few church wonder hour against tree long.
2497,111,2024-01-15,06:30:00,14:58:00,,8.13,3.47,True,day,Significant young assume phone alone only beautiful.
2316,369,2024-07-16,06:07:00,,30.0,9.98,0.0,False,,Wide run pay notice stay occur become black may leader.
1417,261,2024-04-25,07:28:00,,47.0,8.8,3.63,False,,Blood improve fly east each.
1806,96,2024-10-24,,16:42:00,,10.9,0.85,True,day,Various near race responsibility shoulder fast.
1762,427,2024-07-03,06:10:00,16:46:00,38.0,11.65,2.95,False,day,Degree speech bar girl boy third prove particular thought.
2973,437,2024-06-03,,16:36:00,49.0,0.0,0.0,False,,Medical also to while glass identify.
2372,110,2024-09-08,10:21:00,,48.0,11.32,1.48,True,day,Garden Mr down leader know.
1935,435,2024-06-26,08:11:00,,39.0,9.23,0.0,False,day,Artist audience finish seem participant question especially above amount.
2092,446,2024-01-09,07:46:00,,54.0,10.73,0.48,True,,Focus list son team explain tax heavy maybe evening energy.
3858,254,2024-11-02,,18:10:00,,9.8,0.0,True,,Understand recognize board generation court citizen.
1370,273,2024-04-02,,,,0.0,0.98,True,,Article theory best energy able news themselves network say.
2861,380,2024-06-18,08:34:00,22:47:00,,0.0,0.0,False,,Government bag product suddenly.
3759,445,2024-11-06,08:07:00,16:42:00,,0.0,1.93,True,morning,Onto actually generation push mention with international.
3545,180,2024-10-03,06:53:00,,,0.0,0.67,True,day,Simply attention oil possible only throw short.
1770,44,2024-06-13,,,,0.0,2.33,False,,Skin something trouble himself go design long past.
1709,245,2024-06-01,07:15:00,,44.0,0.0,2.3,False,morning,Increase want eat turn.
3267,242,2024-07-13,,,39.0,0.0,1.62,False,day,Boy art loss including bag article.
2382,455,2024-06-02,,,60.0,0.0,0.0,False,,Water act author whole listen.
1976,307,2024-05-04,06:14:00,,,9.87,3.28,True,,American area morning long sport during these unit my check.
1776,122,2024-03-19,,,56.0,9.98,1.52,True,,Season very wait wife into direction let subject.
1646,286,2024-06-12,08:33:00,,45.0,8.2,0.0,True,,Old through market when Republican actually popular student stage choice.
3093,64,2024-01-23,09:02:00,,,0.0,0.0,False,,Agreement though over kitchen seem thing position.
3744,497,2024-03-12,08:47:00,18:34:00,51.0,0.0,0.0,False,,Reveal sign health current away key few.
2565,440,2024-06-15,,19:17:00,,0.0,3.67,False,day,Boy star thank quite somebody west she admit style share.
3605,236,2024-11-06,06:46:00,19:04:00,,9.15,2.68,True,,Expect writer political north but.
1773,92,2024-05-07,06:19:00,16:16:00,57.0,11.92,0.77,False,,Quickly worker degree popular show around company position board likely.
3651,1,2024-02-02,,,34.0,9.28,0.48,False,morning,Control similar suddenly official hour industry.
1243,273,2024-08-15,09:04:00,15:45:00,41.0,10.27,2.6,True,day,Rather game play fund ahead then form day among scene.
2196,216,2024-03-16,,,,8.57,0.0,True,morning,Despite wonder contain get avoid number board name.
1561,32,2024-07-03,07:12:00,19:27:00,47.0,0.0,0.0,True,,Assume politics still international rule whole address.
3676,129,2024-09-02,,,,0.0,0.0,True,day,Question left significant between light life.
3776,334,2024-09-19,,,,9.25,0.0,False,day,Interest these pass work law reduce.
3248,395,2024-04-03,08:59:00,15:52:00,,9.72,0.82,True,,Or according director baby wrong firm stand fire theory development.
3527,310,2024-06-13,09:39:00,19:07:00,,9.38,0.0,True,day,Movie third another field plant live simply factor.
1852,184,2024-03-26,08:23:00,,,11.85,0.0,False,day,Property should during war trouble what law however six evidence.
3291,121,2024-07-25,,17:08:00,,8.6,0.0,False,,Cut cold between possible.
2324,384,2024-11-08,09:27:00,22:11:00,,9.17,0.0,False,morning,Success far each option she here health.
3882,396,2024-01-31,07:45:00,17:36:00,38.0,0.0,0.0,True,day,Maintain four result wonder.
1933,92,2024-10-01,08:31:00,15:38:00,,0.0,0.0,False,,Local want nor audience action continue end choice continue education can.
1282,482,2024-06-09,09:17:00,,39.0,8.62,3.25,True,morning,Strong gun sometimes agree both already.
1365,146,2024-11-08,,18:57:00,,9.62,0.0,False,,Quite weight language spend figure high.
3792,10,2024-07-29,,,53.0,0.0,2.73,False,morning,There side off natural today product under.
1904,64,2024-07-05,,17:18:00,48.0,0.0,1.67,False,day,Cultural source himself these traditional idea class road.
1985,372,2024-08-23,08:34:00,18:51:00,44.0,9.47,1.68,False,morning,Television rate including old toward could rock.
2172,481,2024-11-05,,,,8.32,0.0,True,day,None marriage bad nature new away anything word development audience.
2463,14,2024-03-31,,,45.0,9.05,2.08,False,day,Father foot add town age.
3229,497,2024-10-22,07:01:00,,34.0,10.68,0.0,False,day,Ready manage back much my probably place within compare heavy.
1181,471,2024-03-09,08:52:00,19:22:00,52.0,11.57,0.92,True,,Eat member significant sister.
1285,326,2024-10-05,,20:22:00,,10.12,0.65,True,,Yourself hope thousand for president.
1238,65,2024-01-31,09:16:00,,,0.0,2.98,True,day,Grow message head author discuss.
2195,145,2024-04-21,,20:19:00,,11.15,0.0,False,day,Certain current threat various political wonder.
3948,319,2024-11-08,07:20:00,19:30:00,55.0,8.92,3.57,True,day,Reality begin rich provide increase only not.
2525,219,2024-04-21,09:46:00,,44.0,0.0,1.67,True,morning,Carry fight wear little imagine edge matter.
1350,133,2024-02-09,08:24:00,,,11.05,0.0,False,,Crime sea follow hot themselves scientist wish size resource.
3370,23,2024-06-30,07:55:00,,,0.0,0.0,False,morning,Between development pay near wish green future.
3116,357,2024-04-01,,,33.0,11.75,0.0,True,,Notice soldier simply position budget maintain next themselves no art.
1183,205,2024-08-03,,20:40:00,38.0,10.97,1.65,False,,Art data administration analysis need over past.
2194,218,2024-10-22,,18:12:00,44.0,0.0,0.0,False,day,Might western assume his police guess person article mouth thus.
2437,133,2024-05-05,,19:02:00,,0.0,0.0,True,,Reason exist poor last air organization skin behavior.
3310,302,2024-06-08,07:10:00,,31.0,9.72,2.48,True,morning,Education heavy region could time cost almost discuss defense.
2239,336,2024-08-26,08:56:00,15:57:00,42.0,8.33,0.0,True,morning,Site wide government thought recent.
1335,37,2024-01-11,10:54:00,16:01:00,33.0,10.17,0.32,False,morning,Way health around bad message board cup table.
3648,409,2024-10-04,09:00:00,,45.0,8.8,0.0,True,,Five who professional argue question audience million guy community race.
1859,352,2024-01-09,,21:24:00,,8.02,0.38,True,morning,Fact choice free style property anything later account.
3831,46,2024-10-04,10:08:00,,40.0,0.0,1.38,False,,Represent order have together child doctor them.
1728,392,2024-02-03,,,31.0,0.0,2.35,False,,Degree city walk beyond avoid.
3514,157,2024-08-07,,,,8.22,0.0,True,,The behavior onto hotel effort us difference.
2580,332,2024-10-20,08:57:00,,42.0,0.0,2.72,True,morning,Still civil event maintain industry pay rest exactly.
2686,14,2024-10-30,,,30.0,0.0,3.52,False,,Choose opportunity they civil force collection newspaper a.
2676,217,2024-01-30,10:21:00,,,0.0,0.0,False,,Cold mention check chance growth thank according political himself mission.
1072,408,2024-02-10,,,,0.0,0.0,True,,Seek respond customer music seat.
2477,208,2024-08-23,,18:20:00,,0.0,0.0,True,morning,Month yes accept find light will minute Mr talk.
3957,335,2024-01-25,10:47:00,17:33:00,,8.13,0.0,False,,Final cost clear mind whole.
2942,494,2024-02-23,06:56:00,,59.0,10.88,0.0,False,,Item down alone surface firm break.
2356,160,2024-10-27,,,,9.48,3.48,False,,Continue close act everything blood listen anything beat garden.
